video,split,codec,crf,ok,bitrate,size
913_893.mp4,Face2Face,hevc,38,1,48061,107537
913_893.mp4,Face2Face,av1,20,1,696700,1558867
913_893.mp4,Face2Face,av1,30,1,380399,851144
913_893.mp4,Face2Face,av1,40,1,197430,441750
914_899.mp4,Face2Face,h264,18,1,1900555,4434629
914_899.mp4,Face2Face,h264,28,1,564922,1318153
914_899.mp4,Face2Face,h264,38,1,149181,348090
914_899.mp4,Face2Face,hevc,18,1,370423,864322
914_899.mp4,Face2Face,hevc,28,1,100799,235200
914_899.mp4,Face2Face,hevc,38,1,39653,92525
914_899.mp4,Face2Face,av1,20,1,654762,1527779
914_899.mp4,Face2Face,av1,30,1,365118,851944
914_899.mp4,Face2Face,av1,40,1,190340,444129
915_895.mp4,Face2Face,h264,18,1,6640496,9761530
915_895.mp4,Face2Face,h264,28,1,1853461,2724589
915_895.mp4,Face2Face,h264,38,1,489574,719675
915_895.mp4,Face2Face,hevc,18,1,840344,1235307
915_895.mp4,Face2Face,hevc,28,1,213080,313228
915_895.mp4,Face2Face,hevc,38,1,83125,122194
915_895.mp4,Face2Face,av1,20,1,1172905,1724171
915_895.mp4,Face2Face,av1,30,1,584212,858793
915_895.mp4,Face2Face,av1,40,1,285736,420032
916_783.mp4,Face2Face,h264,18,1,7847779,13177729
916_783.mp4,Face2Face,h264,28,1,3116582,5233262
916_783.mp4,Face2Face,h264,38,1,927881,1558068
916_783.mp4,Face2Face,hevc,18,1,2039103,3423994
916_783.mp4,Face2Face,hevc,28,1,492302,826658
916_783.mp4,Face2Face,hevc,38,1,114429,192147
916_783.mp4,Face2Face,av1,20,1,3180989,5341412
916_783.mp4,Face2Face,av1,30,1,1605125,2695274
916_783.mp4,Face2Face,av1,40,1,677436,1137529
917_924.mp4,Face2Face,h264,18,1,2353508,14685893
917_924.mp4,Face2Face,h264,28,1,687872,4292324
917_924.mp4,Face2Face,h264,38,1,194469,1213492
917_924.mp4,Face2Face,hevc,18,1,499701,3118137
917_924.mp4,Face2Face,hevc,28,1,140159,874597
917_924.mp4,Face2Face,hevc,38,1,49278,307500
917_924.mp4,Face2Face,av1,20,1,739319,4613356
917_924.mp4,Face2Face,av1,30,1,420498,2623909
917_924.mp4,Face2Face,av1,40,1,217529,1357387
918_934.mp4,Face2Face,h264,18,1,3389451,6389116
918_934.mp4,Face2Face,h264,28,1,776161,1463065
918_934.mp4,Face2Face,h264,38,1,172218,324632
918_934.mp4,Face2Face,hevc,18,1,351105,661833
918_934.mp4,Face2Face,hevc,28,1,98116,184950
918_934.mp4,Face2Face,hevc,38,1,45383,85548
918_934.mp4,Face2Face,av1,20,1,480918,906531
918_934.mp4,Face2Face,av1,30,1,250708,472585
918_934.mp4,Face2Face,av1,40,1,130918,246781
919_015.mp4,Face2Face,h264,18,1,1559953,2840416
919_015.mp4,Face2Face,h264,28,1,480409,874746
919_015.mp4,Face2Face,h264,38,1,142433,259348
919_015.mp4,Face2Face,hevc,18,1,287540,523564
919_015.mp4,Face2Face,hevc,28,1,94585,172225
919_015.mp4,Face2Face,hevc,38,1,41261,75130
919_015.mp4,Face2Face,av1,20,1,490490,893102
919_015.mp4,Face2Face,av1,30,1,282159,513765
919_015.mp4,Face2Face,av1,40,1,149226,271716
920_811.mp4,Face2Face,h264,18,1,7722306,20927450
920_811.mp4,Face2Face,h264,28,1,1774170,4808002
920_811.mp4,Face2Face,h264,38,1,438790,1189121
920_811.mp4,Face2Face,hevc,18,1,841699,2281005
920_811.mp4,Face2Face,hevc,28,1,230840,625577
920_811.mp4,Face2Face,hevc,38,1,92561,250843
920_811.mp4,Face2Face,av1,20,1,1016309,2754200
920_811.mp4,Face2Face,av1,30,1,555601,1505681
920_811.mp4,Face2Face,av1,40,1,275207,745813
921_569.mp4,Face2Face,h264,18,1,14458742,20181995
921_569.mp4,Face2Face,h264,28,1,3767307,5258533
921_569.mp4,Face2Face,h264,38,1,902225,1259356
921_569.mp4,Face2Face,hevc,18,1,2218239,3096293
921_569.mp4,Face2Face,hevc,28,1,511180,713523
921_569.mp4,Face2Face,hevc,38,1,157505,219851
921_569.mp4,Face2Face,av1,20,1,3092432,4316520
921_569.mp4,Face2Face,av1,30,1,1469045,2050543
921_569.mp4,Face2Face,av1,40,1,671209,936896
922_898.mp4,Face2Face,h264,18,1,2183290,3809842
922_898.mp4,Face2Face,h264,28,1,668135,1165897
922_898.mp4,Face2Face,h264,38,1,177743,310162
922_898.mp4,Face2Face,hevc,18,1,379090,661513
922_898.mp4,Face2Face,hevc,28,1,111861,195198
922_898.mp4,Face2Face,hevc,38,1,42783,74658
922_898.mp4,Face2Face,av1,20,1,612851,1069426
922_898.mp4,Face2Face,av1,30,1,354582,618747
922_898.mp4,Face2Face,av1,40,1,192505,335922
923_023.mp4,Face2Face,h264,18,1,9709958,26848036
923_023.mp4,Face2Face,h264,28,1,2381301,6584300
923_023.mp4,Face2Face,h264,38,1,445333,1231348
923_023.mp4,Face2Face,hevc,18,1,1278694,3535589
923_023.mp4,Face2Face,hevc,28,1,197105,544998
923_023.mp4,Face2Face,hevc,38,1,62415,172578
923_023.mp4,Face2Face,av1,20,1,1631350,4510685
923_023.mp4,Face2Face,av1,30,1,722366,1997344
923_023.mp4,Face2Face,av1,40,1,305242,843995
924_917.mp4,Face2Face,h264,18,1,2132150,4776017
924_917.mp4,Face2Face,h264,28,1,658168,1474298
924_917.mp4,Face2Face,h264,38,1,153204,343178
924_917.mp4,Face2Face,hevc,18,1,365095,817815
924_917.mp4,Face2Face,hevc,28,1,90938,203702
924_917.mp4,Face2Face,hevc,38,1,33322,74643
924_917.mp4,Face2Face,av1,20,1,589613,1320735
924_917.mp4,Face2Face,av1,30,1,325159,728358
924_917.mp4,Face2Face,av1,40,1,169959,380710
925_933.mp4,Face2Face,h264,18,1,5841777,12024325
925_933.mp4,Face2Face,h264,28,1,1868300,3845586
925_933.mp4,Face2Face,h264,38,1,499353,1027835
925_933.mp4,Face2Face,hevc,18,1,875978,1803056
925_933.mp4,Face2Face,hevc,28,1,230506,474460
925_933.mp4,Face2Face,hevc,38,1,82748,170325
925_933.mp4,Face2Face,av1,20,1,1377029,2834386
925_933.mp4,Face2Face,av1,30,1,706050,1453288
925_933.mp4,Face2Face,av1,40,1,338607,696967
926_900.mp4,Face2Face,h264,18,1,2043715,3484535
926_900.mp4,Face2Face,h264,28,1,575305,980896
926_900.mp4,Face2Face,h264,38,1,126055,214925
926_900.mp4,Face2Face,hevc,18,1,301457,513985
926_900.mp4,Face2Face,hevc,28,1,72627,123830
926_900.mp4,Face2Face,hevc,38,1,30421,51868
926_900.mp4,Face2Face,av1,20,1,528518,901124
926_900.mp4,Face2Face,av1,30,1,290819,495848
926_900.mp4,Face2Face,av1,40,1,149329,254606
927_912.mp4,Face2Face,h264,18,1,1575437,5096539
927_912.mp4,Face2Face,h264,28,1,434725,1406336
927_912.mp4,Face2Face,h264,38,1,109250,353424
927_912.mp4,Face2Face,hevc,18,1,245919,795551
927_912.mp4,Face2Face,hevc,28,1,66658,215639
927_912.mp4,Face2Face,hevc,38,1,28164,91112
927_912.mp4,Face2Face,av1,20,1,438474,1418465
927_912.mp4,Face2Face,av1,30,1,242948,785937
927_912.mp4,Face2Face,av1,40,1,127321,411886
928_160.mp4,Face2Face,h264,18,1,5951670,13242466
928_160.mp4,Face2Face,h264,28,1,1679852,3737672
928_160.mp4,Face2Face,h264,38,1,456450,1015602
928_160.mp4,Face2Face,hevc,18,1,997726,2219942
928_160.mp4,Face2Face,hevc,28,1,244888,544877
928_160.mp4,Face2Face,hevc,38,1,94702,210714
928_160.mp4,Face2Face,av1,20,1,1639889,3648754
928_160.mp4,Face2Face,av1,30,1,873233,1942944
928_160.mp4,Face2Face,av1,40,1,422534,940139
929_962.mp4,Face2Face,h264,18,1,1639370,3142127
929_962.mp4,Face2Face,h264,28,1,364900,699393
929_962.mp4,Face2Face,h264,38,1,75601,144902
929_962.mp4,Face2Face,hevc,18,1,202977,389041
929_962.mp4,Face2Face,hevc,28,1,53818,103152
929_962.mp4,Face2Face,hevc,38,1,27170,52076
929_962.mp4,Face2Face,av1,20,1,368414,706128
929_962.mp4,Face2Face,av1,30,1,206603,395990
929_962.mp4,Face2Face,av1,40,1,108475,207911
930_763.mp4,Face2Face,h264,18,1,4185211,14159967
930_763.mp4,Face2Face,h264,28,1,1573288,5322958
930_763.mp4,Face2Face,h264,38,1,464308,1570912
930_763.mp4,Face2Face,hevc,18,1,1630888,5517839
930_763.mp4,Face2Face,hevc,28,1,445692,1507927
930_763.mp4,Face2Face,hevc,38,1,118510,400960
930_763.mp4,Face2Face,av1,20,1,2359164,7981841
930_763.mp4,Face2Face,av1,30,1,1327519,4491441
930_763.mp4,Face2Face,av1,40,1,646870,2188577
931_936.mp4,Face2Face,h264,18,1,4088956,6072101
931_936.mp4,Face2Face,h264,28,1,1196271,1776463
931_936.mp4,Face2Face,h264,38,1,232416,345138
931_936.mp4,Face2Face,hevc,18,1,576538,856159
931_936.mp4,Face2Face,hevc,28,1,143191,212640
931_936.mp4,Face2Face,hevc,38,1,48347,71796
931_936.mp4,Face2Face,av1,20,1,772779,1147577
931_936.mp4,Face2Face,av1,30,1,436736,648553
931_936.mp4,Face2Face,av1,40,1,239775,356067
932_384.mp4,Face2Face,h264,18,1,7613768,17587805
932_384.mp4,Face2Face,h264,28,1,2605707,6019185
932_384.mp4,Face2Face,h264,38,1,692438,1599532
932_384.mp4,Face2Face,hevc,18,1,1841345,4253509
932_384.mp4,Face2Face,hevc,28,1,475532,1098479
932_384.mp4,Face2Face,hevc,38,1,133397,308148
932_384.mp4,Face2Face,av1,20,1,2958063,6833126
932_384.mp4,Face2Face,av1,30,1,1525732,3524443
932_384.mp4,Face2Face,av1,40,1,676258,1562158
933_925.mp4,Face2Face,h264,18,1,4720911,7002685
933_925.mp4,Face2Face,h264,28,1,1320692,1959027
933_925.mp4,Face2Face,h264,38,1,347637,515663
933_925.mp4,Face2Face,hevc,18,1,662412,982578
933_925.mp4,Face2Face,hevc,28,1,178651,264999
933_925.mp4,Face2Face,hevc,38,1,72010,106816
933_925.mp4,Face2Face,av1,20,1,1015541,1506387
933_925.mp4,Face2Face,av1,30,1,524786,778434
933_925.mp4,Face2Face,av1,40,1,261380,387714
934_918.mp4,Face2Face,h264,18,1,4306693,10163797
934_918.mp4,Face2Face,h264,28,1,1086718,2564655
934_918.mp4,Face2Face,h264,38,1,249616,589095
934_918.mp4,Face2Face,hevc,18,1,511458,1207041
934_918.mp4,Face2Face,hevc,28,1,129452,305508
934_918.mp4,Face2Face,hevc,38,1,53409,126047
934_918.mp4,Face2Face,av1,20,1,699958,1651901
934_918.mp4,Face2Face,av1,30,1,349993,825985
934_918.mp4,Face2Face,av1,40,1,173133,408595
935_733.mp4,Face2Face,h264,18,1,8771152,22717285
935_733.mp4,Face2Face,h264,28,1,2341953,6065659
935_733.mp4,Face2Face,h264,38,1,666703,1726762
935_733.mp4,Face2Face,hevc,18,1,1355876,3511720
935_733.mp4,Face2Face,hevc,28,1,397995,1030808
935_733.mp4,Face2Face,hevc,38,1,153203,396796
935_733.mp4,Face2Face,av1,20,1,1686120,4367051
935_733.mp4,Face2Face,av1,30,1,884264,2290245
935_733.mp4,Face2Face,av1,40,1,433468,1122684
936_931.mp4,Face2Face,h264,18,1,2442357,3895561
936_931.mp4,Face2Face,h264,28,1,721088,1150136
936_931.mp4,Face2Face,h264,38,1,196626,313619
936_931.mp4,Face2Face,hevc,18,1,508615,811242
936_931.mp4,Face2Face,hevc,28,1,138314,220611
936_931.mp4,Face2Face,hevc,38,1,48406,77209
936_931.mp4,Face2Face,av1,20,1,702062,1119789
936_931.mp4,Face2Face,av1,30,1,392409,625893
936_931.mp4,Face2Face,av1,40,1,198581,316737
937_888.mp4,Face2Face,h264,18,1,2320954,3562665
937_888.mp4,Face2Face,h264,28,1,781078,1198955
937_888.mp4,Face2Face,h264,38,1,235837,362010
937_888.mp4,Face2Face,hevc,18,1,567423,870995
937_888.mp4,Face2Face,hevc,28,1,154833,237669
937_888.mp4,Face2Face,hevc,38,1,54456,83590
937_888.mp4,Face2Face,av1,20,1,876901,1346044
937_888.mp4,Face2Face,av1,30,1,497311,763373
937_888.mp4,Face2Face,av1,40,1,253865,389683
938_987.mp4,Face2Face,h264,18,1,2722577,7827410
938_987.mp4,Face2Face,h264,28,1,950705,2733277
938_987.mp4,Face2Face,h264,38,1,272280,782806
938_987.mp4,Face2Face,hevc,18,1,682348,1961752
938_987.mp4,Face2Face,hevc,28,1,176553,507591
938_987.mp4,Face2Face,hevc,38,1,54571,156894
938_987.mp4,Face2Face,av1,20,1,1101825,3167749
938_987.mp4,Face2Face,av1,30,1,626860,1802223
938_987.mp4,Face2Face,av1,40,1,304284,874819
939_115.mp4,Face2Face,h264,18,1,1660661,2214216
939_115.mp4,Face2Face,h264,28,1,437373,583165
939_115.mp4,Face2Face,h264,38,1,112468,149958
939_115.mp4,Face2Face,hevc,18,1,215434,287246
939_115.mp4,Face2Face,hevc,28,1,63654,84873
939_115.mp4,Face2Face,hevc,38,1,31513,42018
939_115.mp4,Face2Face,av1,20,1,381596,508796
939_115.mp4,Face2Face,av1,30,1,201434,268579
939_115.mp4,Face2Face,av1,40,1,102281,136376
940_941.mp4,Face2Face,h264,18,1,1976226,4881279
940_941.mp4,Face2Face,h264,28,1,554718,1370155
940_941.mp4,Face2Face,h264,38,1,134662,332616
940_941.mp4,Face2Face,hevc,18,1,331492,818787
940_941.mp4,Face2Face,hevc,28,1,94143,232534
940_941.mp4,Face2Face,hevc,38,1,37274,92069
940_941.mp4,Face2Face,av1,20,1,619077,1529122
940_941.mp4,Face2Face,av1,30,1,330940,817422
940_941.mp4,Face2Face,av1,40,1,167063,412648
941_940.mp4,Face2Face,h264,18,1,2285921,3531748
941_940.mp4,Face2Face,h264,28,1,719012,1110875
941_940.mp4,Face2Face,h264,38,1,192627,297609
941_940.mp4,Face2Face,hevc,18,1,370836,572943
941_940.mp4,Face2Face,hevc,28,1,108588,167769
941_940.mp4,Face2Face,hevc,38,1,41548,64192
941_940.mp4,Face2Face,av1,20,1,653474,1009618
941_940.mp4,Face2Face,av1,30,1,335973,519079
941_940.mp4,Face2Face,av1,40,1,164837,254674
942_943.mp4,Face2Face,h264,18,1,4195441,9859287
942_943.mp4,Face2Face,h264,28,1,1226472,2882210
942_943.mp4,Face2Face,h264,38,1,345791,812609
942_943.mp4,Face2Face,hevc,18,1,681136,1600671
942_943.mp4,Face2Face,hevc,28,1,173565,407879
942_943.mp4,Face2Face,hevc,38,1,65008,152771
942_943.mp4,Face2Face,av1,20,1,1033157,2427921
942_943.mp4,Face2Face,av1,30,1,511088,1201058
942_943.mp4,Face2Face,av1,40,1,238577,560657
943_942.mp4,Face2Face,h264,18,1,3685002,9120382
943_942.mp4,Face2Face,h264,28,1,877942,2172907
943_942.mp4,Face2Face,h264,38,1,228422,565346
943_942.mp4,Face2Face,hevc,18,1,392285,970907
943_942.mp4,Face2Face,hevc,28,1,107894,267038
943_942.mp4,Face2Face,hevc,38,1,48782,120736
943_942.mp4,Face2Face,av1,20,1,677023,1675634
943_942.mp4,Face2Face,av1,30,1,332101,821950
943_942.mp4,Face2Face,av1,40,1,157257,389212
944_032.mp4,Face2Face,h264,18,1,2086239,2694726
944_032.mp4,Face2Face,h264,28,1,524037,676882
944_032.mp4,Face2Face,h264,38,1,144356,186461
944_032.mp4,Face2Face,hevc,18,1,246865,318868
944_032.mp4,Face2Face,hevc,28,1,76792,99190
944_032.mp4,Face2Face,hevc,38,1,39396,50887
944_032.mp4,Face2Face,av1,20,1,501905,648295
944_032.mp4,Face2Face,av1,30,1,273298,353010
944_032.mp4,Face2Face,av1,40,1,133943,173010
945_044.mp4,Face2Face,h264,18,1,6709797,9365759
945_044.mp4,Face2Face,h264,28,1,1824077,2546108
945_044.mp4,Face2Face,h264,38,1,495107,691087
945_044.mp4,Face2Face,hevc,18,1,968642,1352063
945_044.mp4,Face2Face,hevc,28,1,251241,350691
945_044.mp4,Face2Face,hevc,38,1,92536,129165
945_044.mp4,Face2Face,av1,20,1,1519159,2120494
945_044.mp4,Face2Face,av1,30,1,760359,1061335
945_044.mp4,Face2Face,av1,40,1,352969,492686
946_049.mp4,Face2Face,h264,18,1,5091252,7636878
946_049.mp4,Face2Face,h264,28,1,1511003,2266505
946_049.mp4,Face2Face,h264,38,1,363087,544631
946_049.mp4,Face2Face,hevc,18,1,741092,1111639
946_049.mp4,Face2Face,hevc,28,1,213747,320621
946_049.mp4,Face2Face,hevc,38,1,78040,117061
946_049.mp4,Face2Face,av1,20,1,1130870,1696306
946_049.mp4,Face2Face,av1,30,1,562336,843505
946_049.mp4,Face2Face,av1,40,1,276642,414963
947_951.mp4,Face2Face,h264,18,1,5971992,29262765
947_951.mp4,Face2Face,h264,28,1,1594307,7812107
947_951.mp4,Face2Face,h264,38,1,403240,1975876
947_951.mp4,Face2Face,hevc,18,1,880301,4313475
947_951.mp4,Face2Face,hevc,28,1,224198,1098574
947_951.mp4,Face2Face,hevc,38,1,77010,377350
947_951.mp4,Face2Face,av1,20,1,1215252,5954739
947_951.mp4,Face2Face,av1,30,1,617791,3027180
947_951.mp4,Face2Face,av1,40,1,294055,1440873
948_965.mp4,Face2Face,h264,18,1,14747910,21384470
948_965.mp4,Face2Face,h264,28,1,2947809,4274324
948_965.mp4,Face2Face,h264,38,1,601207,871751
948_965.mp4,Face2Face,hevc,18,1,2221658,3221405
948_965.mp4,Face2Face,hevc,28,1,481630,698364
948_965.mp4,Face2Face,hevc,38,1,163731,237410
948_965.mp4,Face2Face,av1,20,1,2524810,3660975
948_965.mp4,Face2Face,av1,30,1,1239491,1797262
948_965.mp4,Face2Face,av1,40,1,556953,807583
949_868.mp4,Face2Face,h264,18,1,2180757,3916277
949_868.mp4,Face2Face,h264,28,1,770790,1384212
949_868.mp4,Face2Face,h264,38,1,278532,500198
949_868.mp4,Face2Face,hevc,18,1,488760,877732
949_868.mp4,Face2Face,hevc,28,1,152710,274243
949_868.mp4,Face2Face,hevc,38,1,59254,106412
949_868.mp4,Face2Face,av1,20,1,987173,1772800
949_868.mp4,Face2Face,av1,30,1,564523,1013790
949_868.mp4,Face2Face,av1,40,1,283148,508488
950_836.mp4,Face2Face,h264,18,1,11722900,16753978
950_836.mp4,Face2Face,h264,28,1,2347046,3354321
950_836.mp4,Face2Face,h264,38,1,537685,768442
950_836.mp4,Face2Face,hevc,18,1,1403447,2005760
950_836.mp4,Face2Face,hevc,28,1,325943,465827
950_836.mp4,Face2Face,hevc,38,1,129302,184795
950_836.mp4,Face2Face,av1,20,1,1719352,2457241
950_836.mp4,Face2Face,av1,30,1,901132,1287869
950_836.mp4,Face2Face,av1,40,1,442758,632776
951_947.mp4,Face2Face,h264,18,1,4562572,12185871
951_947.mp4,Face2Face,h264,28,1,1119380,2989678
951_947.mp4,Face2Face,h264,38,1,284880,760868
951_947.mp4,Face2Face,hevc,18,1,533046,1423679
951_947.mp4,Face2Face,hevc,28,1,167441,447208
951_947.mp4,Face2Face,hevc,38,1,72314,193139
951_947.mp4,Face2Face,av1,20,1,943463,2519834
951_947.mp4,Face2Face,av1,30,1,511217,1365377
951_947.mp4,Face2Face,av1,40,1,264383,706125
952_882.mp4,Face2Face,h264,18,1,5301400,7355693
952_882.mp4,Face2Face,h264,28,1,1232087,1709521
952_882.mp4,Face2Face,h264,38,1,327050,453783
952_882.mp4,Face2Face,hevc,18,1,749690,1040195
952_882.mp4,Face2Face,hevc,28,1,213154,295752
952_882.mp4,Face2Face,hevc,38,1,87661,121630
952_882.mp4,Face2Face,av1,20,1,1044464,1449195
952_882.mp4,Face2Face,av1,30,1,512949,711718
952_882.mp4,Face2Face,av1,40,1,247229,343031
953_974.mp4,Face2Face,h264,18,1,8148402,12955960
953_974.mp4,Face2Face,h264,28,1,2620341,4166343
953_974.mp4,Face2Face,h264,38,1,710107,1129071
953_974.mp4,Face2Face,hevc,18,1,1882511,2993193
953_974.mp4,Face2Face,hevc,28,1,468694,745225
953_974.mp4,Face2Face,hevc,38,1,132842,211219
953_974.mp4,Face2Face,av1,20,1,2825653,4492789
953_974.mp4,Face2Face,av1,30,1,1380157,2194451
953_974.mp4,Face2Face,av1,40,1,639377,1016611
954_976.mp4,Face2Face,h264,18,1,2477008,4062294
954_976.mp4,Face2Face,h264,28,1,853808,1400246
954_976.mp4,Face2Face,h264,38,1,272945,447631
954_976.mp4,Face2Face,hevc,18,1,518293,850001
954_976.mp4,Face2Face,hevc,28,1,140321,230128
954_976.mp4,Face2Face,hevc,38,1,45083,73937
954_976.mp4,Face2Face,av1,20,1,769714,1262331
954_976.mp4,Face2Face,av1,30,1,439353,720540
954_976.mp4,Face2Face,av1,40,1,221098,362602
955_078.mp4,Face2Face,h264,18,1,2221583,5809442
955_078.mp4,Face2Face,h264,28,1,717052,1875091
955_078.mp4,Face2Face,h264,38,1,213917,559393
955_078.mp4,Face2Face,hevc,18,1,483964,1265568
955_078.mp4,Face2Face,hevc,28,1,137062,358419
955_078.mp4,Face2Face,hevc,38,1,43589,113987
955_078.mp4,Face2Face,av1,20,1,669078,1749639
955_078.mp4,Face2Face,av1,30,1,380100,993964
955_078.mp4,Face2Face,av1,40,1,188541,493036
956_958.mp4,Face2Face,h264,18,1,3111234,6098020
956_958.mp4,Face2Face,h264,28,1,1069927,2097057
956_958.mp4,Face2Face,h264,38,1,317092,621501
956_958.mp4,Face2Face,hevc,18,1,606978,1189678
956_958.mp4,Face2Face,hevc,28,1,171337,335821
956_958.mp4,Face2Face,hevc,38,1,54833,107473
956_958.mp4,Face2Face,av1,20,1,1155275,2264339
956_958.mp4,Face2Face,av1,30,1,621264,1217678
956_958.mp4,Face2Face,av1,40,1,304530,596879
957_959.mp4,Face2Face,h264,18,1,15562637,31254965
957_959.mp4,Face2Face,h264,28,1,4332335,8700774
957_959.mp4,Face2Face,h264,38,1,1154909,2319444
957_959.mp4,Face2Face,hevc,18,1,2869110,5762130
957_959.mp4,Face2Face,hevc,28,1,729164,1464405
957_959.mp4,Face2Face,hevc,38,1,232361,466659
957_959.mp4,Face2Face,av1,20,1,3829372,7690656
957_959.mp4,Face2Face,av1,30,1,1953353,3922985
957_959.mp4,Face2Face,av1,40,1,921218,1850113
958_956.mp4,Face2Face,h264,18,1,3232511,8760105
958_956.mp4,Face2Face,h264,28,1,1084866,2939987
958_956.mp4,Face2Face,h264,38,1,289540,784655
958_956.mp4,Face2Face,hevc,18,1,781690,2118380
958_956.mp4,Face2Face,hevc,28,1,186740,506068
958_956.mp4,Face2Face,hevc,38,1,54746,148363
958_956.mp4,Face2Face,av1,20,1,1597072,4328067
958_956.mp4,Face2Face,av1,30,1,813039,2203337
958_956.mp4,Face2Face,av1,40,1,361701,980212
959_957.mp4,Face2Face,h264,18,1,11846212,20632153
959_957.mp4,Face2Face,h264,28,1,3516459,6124501
959_957.mp4,Face2Face,h264,38,1,1040912,1812923
959_957.mp4,Face2Face,hevc,18,1,2245974,3911739
959_957.mp4,Face2Face,hevc,28,1,639634,1114030
959_957.mp4,Face2Face,hevc,38,1,218829,381128
959_957.mp4,Face2Face,av1,20,1,3450718,6010001
959_957.mp4,Face2Face,av1,30,1,1825833,3179993
959_957.mp4,Face2Face,av1,40,1,892150,1553828
960_999.mp4,Face2Face,h264,18,1,5334161,7445600
960_999.mp4,Face2Face,h264,28,1,1562197,2180568
960_999.mp4,Face2Face,h264,38,1,434811,606925
960_999.mp4,Face2Face,hevc,18,1,930631,1299007
960_999.mp4,Face2Face,hevc,28,1,252491,352436
960_999.mp4,Face2Face,hevc,38,1,93597,130646
960_999.mp4,Face2Face,av1,20,1,1474438,2058070
960_999.mp4,Face2Face,av1,30,1,745093,1040026
960_999.mp4,Face2Face,av1,40,1,364991,509468
961_069.mp4,Face2Face,h264,18,1,4581985,14776904
961_069.mp4,Face2Face,h264,28,1,1014666,3272298
961_069.mp4,Face2Face,h264,38,1,228707,737582
961_069.mp4,Face2Face,hevc,18,1,526126,1696758
961_069.mp4,Face2Face,hevc,28,1,148136,477741
961_069.mp4,Face2Face,hevc,38,1,66379,214074
961_069.mp4,Face2Face,av1,20,1,639040,2060904
961_069.mp4,Face2Face,av1,30,1,321280,1036129
961_069.mp4,Face2Face,av1,40,1,163365,526854
962_929.mp4,Face2Face,h264,18,1,1904712,3666571
962_929.mp4,Face2Face,h264,28,1,640011,1232022
962_929.mp4,Face2Face,h264,38,1,199924,384854
962_929.mp4,Face2Face,hevc,18,1,365406,703407
962_929.mp4,Face2Face,hevc,28,1,95014,182902
962_929.mp4,Face2Face,hevc,38,1,36315,69908
962_929.mp4,Face2Face,av1,20,1,602760,1160314
962_929.mp4,Face2Face,av1,30,1,323205,622171
962_929.mp4,Face2Face,av1,40,1,167282,322019
963_879.mp4,Face2Face,h264,18,1,2276993,7959990
963_879.mp4,Face2Face,h264,28,1,716120,2503438
963_879.mp4,Face2Face,h264,38,1,187968,657107
963_879.mp4,Face2Face,hevc,18,1,395075,1381117
963_879.mp4,Face2Face,hevc,28,1,110801,387345
963_879.mp4,Face2Face,hevc,38,1,43926,153558
963_879.mp4,Face2Face,av1,20,1,809388,2829488
963_879.mp4,Face2Face,av1,30,1,428125,1496657
963_879.mp4,Face2Face,av1,40,1,213543,746511
964_174.mp4,Face2Face,h264,18,1,4082135,3520842
964_174.mp4,Face2Face,h264,28,1,1256781,1083974
964_174.mp4,Face2Face,h264,38,1,318229,274473
964_174.mp4,Face2Face,hevc,18,1,757741,653552
964_174.mp4,Face2Face,hevc,28,1,233189,201126
964_174.mp4,Face2Face,hevc,38,1,90781,78299
964_174.mp4,Face2Face,av1,20,1,1681096,1449946
964_174.mp4,Face2Face,av1,30,1,950292,819627
964_174.mp4,Face2Face,av1,40,1,496813,428502
965_948.mp4,Face2Face,h264,18,1,10632399,19226923
965_948.mp4,Face2Face,h264,28,1,2714477,4908680
965_948.mp4,Face2Face,h264,38,1,610099,1103264
965_948.mp4,Face2Face,hevc,18,1,1456581,2633985
965_948.mp4,Face2Face,hevc,28,1,358518,648321
965_948.mp4,Face2Face,hevc,38,1,129143,233535
965_948.mp4,Face2Face,av1,20,1,1960371,3545006
965_948.mp4,Face2Face,av1,30,1,987690,1786074
965_948.mp4,Face2Face,av1,40,1,472568,854562
966_988.mp4,Face2Face,h264,18,1,2310511,5256414
966_988.mp4,Face2Face,h264,28,1,826874,1881140
966_988.mp4,Face2Face,h264,38,1,243370,553668
966_988.mp4,Face2Face,hevc,18,1,590860,1344208
